Yemen,2022-01-26,3626
Mali,2022-01-27,
Greenland,2022-02-14,11
Paraguay,2022-01-17,23690
El Salvador,2022-01-22,12914
Guatemala,2022-02-13,47436
Estonia,2022-01-29,2678
Zambia,2022-01-02,22489
Maldives,2022-02-17,1842
Samoa,2022-01-27,324
Panama,2022-01-21,25829
Moldova,2022-02-05,5380
United States,2022-02-02,580955
Romania,2022-02-11,10791
Mali,2022-01-03,10105
Iceland,2022-01-17,3473
Philippines,2022-01-16,797265
Paraguay,2022-02-15,21383
Saudi Arabia,2022-01-23,208487
Azerbaijan,2022-01-26,20899
Nigeria,2022-02-17,
Estonia,2022-02-15,1173
Gibraltar,2022-01-13,102
Isle of Man,2022-01-08,531
Saudi Arabia,2022-01-12,192627
South Korea,2022-02-16,183441
Europe,2022-01-09,3754646
Equatorial Guinea,2022-01-05,49
Macao,2022-01-11,2212
Honduras,2022-01-07,31380
Mongolia,2022-02-05,470
Saint Vincent and the Grenadines,2022-01-15,82
Madagascar,2022-01-07,7097
Low income,2022-02-20,979623
Cameroon,2022-01-04,254
Sri Lanka,2022-02-16,48718
Libya,2022-01-24,10031
Yemen,2022-01-08,1926
Russia,2022-01-21,221956
Iran,2022-01-28,391581
Central African Republic,2022-02-06,7365
Trinidad and Tobago,2022-01-26,1879
Guatemala,2022-01-23,81867
Panama,2022-02-14,13709
Morocco,2022-01-04,69049
Hungary,2022-01-10,25552
Taiwan,2022-02-07,57650
Turkey,2022-01-25,176069
Poland,2022-01-09,172877
Algeria,2022-01-07,22589
El Salvador,2022-01-13,15221
Germany,2022-01-24,481849
Eswatini,2022-02-04,1474
South Korea,2022-02-14,189498
Anguilla,2022-02-06,28
Antigua and Barbuda,2022-01-10,80
Vanuatu,2022-01-28,543
Guinea,2022-01-21,170175
Jordan,2022-02-06,14848
Serbia,2022-01-18,6229
Vanuatu,2022-01-24,736
South Sudan,2022-01-17,1743
World,2022-01-28,26015898
Isle of Man,2022-01-26,140
Papua New Guinea,2022-02-07,1054
Saint Lucia,2022-01-20,121
European Union,2022-02-13,1049284
World,2022-01-15,35608574
Saudi Arabia,2022-02-04,223710
Anguilla,2022-01-31,30
Lebanon,2022-01-23,11510
South Sudan,2022-01-21,2494
Cayman Islands,2022-02-10,12
Angola,2022-01-04,36937
Hong Kong,2022-01-03,21288
Suriname,2022-02-15,141
Iceland,2022-01-12,2173
Paraguay,2022-02-16,20103
Suriname,2022-02-13,147
Cape Verde,2022-01-15,2876
Philippines,2022-02-03,369769
Wallis and Futuna,2022-01-11,7
Haiti,2022-01-28,2150
Iraq,2022-02-12,40689
Bangladesh,2022-01-31,1046071
El Salvador,2022-01-07,9990
Canada,2022-01-24,281341
Tunisia,2022-02-19,6943
Hungary,2022-01-04,12519
Sao Tome and Principe,2022-01-08,384
Low income,2022-01-08,799889
Oceania,2022-01-26,309500
Ethiopia,2022-01-07,5711
Indonesia,2022-01-20,1252137
Trinidad and Tobago,2022-02-18,1567
Uzbekistan,2022-01-23,3947
Thailand,2022-01-06,189844
Taiwan,2022-01-24,382861
Curacao,2022-01-05,1068
Chile,2022-01-24,71788
Honduras,2022-01-09,24499
Guinea-Bissau,2022-01-21,448
Cyprus,2022-01-31,3106
Australia,2022-02-11,178660
Burundi,2022-01-02,41
Ukraine,2022-02-12,58282
Rwanda,2022-01-05,127901
Guyana,2022-02-09,1538
Netherlands,2022-02-17,9327
Colombia,2022-02-08,232120
South America,2022-02-03,2707054
Guyana,2022-02-11,1318
New Caledonia,2022-01-14,167
Maldives,2022-02-08,2877
Malta,2022-01-04,6428
Dominica,2022-01-25,46
Belize,2022-01-20,697
Yemen,2022-02-01,2366
Liechtenstein,2022-02-07,70
Turks and Caicos Islands,2022-02-04,122
Cameroon,2022-01-08,254
Saint Lucia,2022-01-04,87
Italy,2022-01-29,506132
Guatemala,2022-02-03,56125
Argentina,2022-01-05,305823
Vietnam,2022-01-27,1011060
United States,2022-01-14,1133306
Montserrat,2022-01-23,30
Switzerland,2022-02-08,13952
Turkey,2022-01-26,166396
Uruguay,2022-02-09,9704
Portugal,2022-01-31,78757
Uzbekistan,2022-01-29,3947
Guyana,2022-01-08,2051
Botswana,2022-01-02,2733
Saint Lucia,2022-01-18,133
Israel,2022-01-03,23703
Egypt,2022-01-09,362579
Belize,2022-02-01,686
Montenegro,2022-02-20,310
Benin,2022-01-17,16074
Dominican Republic,2022-01-03,9319
Bolivia,2022-01-08,106292
Montenegro,2022-01-15,835
Belgium,2022-01-21,75822
Poland,2022-01-18,180049
Brunei,2022-01-01,5941
Europe,2022-01-27,2709914
Denmark,2022-02-03,7706
Pakistan,2022-01-24,638667
Canada,2022-01-18,345415
Netherlands,2022-01-20,94982
Lebanon,2022-01-06,11633
Azerbaijan,2022-01-29,25681
Aruba,2022-01-26,178
Djibouti,2022-01-14,608
Maldives,2022-01-06,278
Somalia,2022-01-11,5028
Maldives,2022-01-10,313
Oman,2022-02-02,15242
United Arab Emirates,2022-02-15,21564
Moldova,2022-01-27,6279
Cyprus,2022-01-10,3573
Malawi,2022-01-26,1287
Uganda,2022-01-20,29203
Latvia,2022-02-18,1812
Guatemala,2022-02-08,51093
Singapore,2022-01-14,48259
Sint Maarten (Dutch part),2022-01-15,782
Zimbabwe,2022-01-27,10436
Bahrain,2022-01-02,7115
Serbia,2022-02-12,3068
Pakistan,2022-01-16,710525
Taiwan,2022-01-10,72815
Sri Lanka,2022-01-16,82787
Russia,2022-02-12,287121
Morocco,2022-01-29,39662
Samoa,2022-01-02,57
Chile,2022-01-07,110930
Guernsey,2022-01-21,69
Israel,2022-01-08,57517
Mozambique,2022-01-25,101085
Tanzania,2022-01-13,33124
French Polynesia,2022-01-25,217
Armenia,2022-01-20,9347
Cape Verde,2022-02-10,1857
French Polynesia,2022-01-29,217
Morocco,2022-01-15,55666
Slovenia,2022-01-31,2718
Lebanon,2022-02-02,12863
Malawi,2022-01-21,1558
Mali,2022-01-06,39007
Mali,2022-01-16,11722
Low income,2022-02-08,552638
Chile,2022-01-23,71878
Saint Vincent and the Grenadines,2022-02-06,216
Armenia,2022-02-05,5198
France,2022-02-03,223291
Africa,2022-02-07,1354882
Azerbaijan,2022-01-17,24808
Turkey,2022-01-29,148305
Singapore,2022-01-21,37990
El Salvador,2022-01-19,15221
North Macedonia,2022-02-08,959
Barbados,2022-01-06,76
Ukraine,2022-01-16,78862
Belarus,2022-01-17,58597
Colombia,2022-01-23,247064
Turks and Caicos Islands,2022-02-10,17
Vietnam,2022-02-12,507102
Bosnia and Herzegovina,2022-01-25,4315
Lebanon,2022-02-12,10820
Bhutan,2022-01-05,364
South Africa,2022-01-29,62175
Rwanda,2022-01-19,127901
France,2022-01-04,400418
Colombia,2022-02-01,222538
High income,2022-01-28,4822253
Djibouti,2022-02-03,256
Philippines,2022-02-10,330437
New Zealand,2022-02-20,40789
Niger,2022-01-22,972
Bahamas,2022-01-21,434
High income,2022-02-04,3619197
Europe,2022-02-16,1461971
Suriname,2022-01-14,297
Mexico,2022-02-11,416865
Benin,2022-01-09,16300
New Caledonia,2022-02-13,149
Asia,2022-02-20,26439445
Barbados,2022-02-05,144
Andorra,2022-01-23,682
North Macedonia,2022-02-06,969
Cote d'Ivoire,2022-01-23,10875
Syria,2022-01-03,90157
Panama,2022-01-03,18711
Armenia,2022-01-05,4834
Guernsey,2022-01-05,1527
Low income,2022-02-11,382763
Montenegro,2022-02-05,452
Cyprus,2022-01-05,3393
Hong Kong,2022-01-25,41591
Grenada,2022-01-08,177
Guatemala,2022-01-07,44208
Vanuatu,2022-01-31,399
Bulgaria,2022-01-04,10572
Iraq,2022-01-18,53831
Turkey,2022-01-27,157961
Saint Kitts and Nevis,2022-01-04,63
Africa,2022-01-13,1541074
Indonesia,2022-02-07,1252137
Asia,2022-01-12,25925993
Dominican Republic,2022-01-30,34695
Peru,2022-02-17,74642
Tunisia,2022-01-03,48092
Somalia,2022-01-20,3057
Peru,2022-01-17,215591
Montenegro,2022-01-19,789
Ecuador,2022-01-24,75443
Mexico,2022-02-07,561566
Isle of Man,2022-01-17,154
England,2022-01-25,90675
Northern Ireland,2022-01-18,5466
Cook Islands,2022-01-11,4
Iraq,2022-01-30,43036
Saint Kitts and Nevis,2022-01-20,65
Senegal,2022-01-12,3898
Armenia,2022-01-11,5889
Peru,2022-01-22,152482
Bahamas,2022-02-08,316
Angola,2022-01-14,105952
Sierra Leone,2022-01-10,1199
Bahamas,2022-01-07,629
India,2022-01-16,7570103
Guinea-Bissau,2022-01-18,162
Haiti,2022-01-06,437
Malaysia,2022-02-08,92904
Greece,2022-02-01,43353
Nigeria,2022-01-14,263108
Taiwan,2022-01-11,71320
World,2022-01-17,31278398
Mongolia,2022-02-01,1643
Costa Rica,2022-01-31,13171
Samoa,2022-01-03,57
Bhutan,2022-01-31,4750
Norway,2022-02-07,14598
North Macedonia,2022-02-07,964
Thailand,2022-01-04,159623
China,2022-02-10,3994857
Singapore,2022-01-29,32403
Samoa,2022-02-04,401
Trinidad and Tobago,2022-01-03,2593
Bahrain,2022-01-29,3716
Cape Verde,2022-01-26,2853
Madagascar,2022-01-08,6823
Asia,2022-01-08,21285294
Ghana,2022-02-09,84487
Azerbaijan,2022-01-01,20378
Guyana,2022-02-02,1707
Latvia,2022-01-23,7379
Sudan,2022-01-05,8915
Maldives,2022-01-21,2347
Iran,2022-02-04,533983
Slovenia,2022-02-20,1449
Saint Kitts and Nevis,2022-01-06,73
Indonesia,2022-02-04,1252137
South Korea,2022-02-13,197958
Malawi,2022-02-05,1486
Norway,2022-02-08,13346
Upper middle income,2022-02-18,9483365
Belarus,2022-01-03,63127
Guernsey,2022-01-06,1306
Argentina,2022-02-05,302652
Haiti,2022-01-13,251
Cook Islands,2022-02-09,6
South Sudan,2022-01-31,2948
Faeroe Islands,2022-01-15,223
Bolivia,2022-01-29,44052
Guinea,2022-01-02,70540
Namibia,2022-02-09,846
Wales,2022-01-22,7148
Gambia,2022-01-16,2299
Austria,2022-01-05,39392
Thailand,2022-02-05,257975
Isle of Man,2022-01-03,393
Panama,2022-01-20,24214
Nigeria,2022-01-20,244139
Kyrgyzstan,2022-01-10,5485
Hong Kong,2022-01-06,30937
Dominican Republic,2022-02-02,42083
Yemen,2022-01-17,1926
Kazakhstan,2022-01-17,15623
Denmark,2022-02-17,2754
Jordan,2022-01-19,35491
Thailand,2022-01-16,472277
Belarus,2022-01-02,67398
Czechia,2022-01-20,49821
Trinidad and Tobago,2022-01-31,2091
Montserrat,2022-01-31,11
Sierra Leone,2022-01-29,21168
Spain,2022-02-10,99502
Libya,2022-01-03,8186
South America,2022-02-11,2177765
Kuwait,2022-01-18,10159
Saint Kitts and Nevis,2022-02-04,80
Saint Lucia,2022-02-05,77
Cote d'Ivoire,2022-02-17,
Dominica,2022-01-19,33
Bangladesh,2022-01-15,1457375
Grenada,2022-02-17,48
Cayman Islands,2022-02-08,37
Scotland,2022-02-02,7981
Switzerland,2022-01-12,67970
Dominica,2022-02-18,36
Mongolia,2022-01-06,2622
Estonia,2022-02-13,1289
Albania,2022-01-27,5471
Bolivia,2022-01-26,42998
Anguilla,2022-01-30,29
Cambodia,2022-01-07,43942
Israel,2022-01-17,47496
Haiti,2022-01-27,1878
Vietnam,2022-02-18,745622
Portugal,2022-01-16,74708
Laos,2022-01-12,35334
Malaysia,2022-02-09,112722
Equatorial Guinea,2022-01-04,49
Northern Ireland,2022-01-21,4297
Nepal,2022-01-22,214900
Cuba,2022-01-21,135620
Iceland,2022-01-02,446
Asia,2022-01-17,20702932
Northern Ireland,2022-02-14,2101
Slovakia,2022-01-18,17190
Sierra Leone,2022-01-17,27910
Belarus,2022-01-06,50313
Trinidad and Tobago,2022-02-14,1391
Ghana,2022-01-25,84487
Belarus,2022-01-27,49254
Honduras,2022-01-27,25497
Vanuatu,2022-01-15,736
Colombia,2022-01-30,227804
Antigua and Barbuda,2022-01-03,50
New Zealand,2022-01-15,40886
Chile,2022-01-09,113270
Denmark,2022-01-19,33752
Slovakia,2022-02-12,3140
San Marino,2022-01-19,280
Uzbekistan,2022-01-22,3947
Cambodia,2022-01-13,87587
Malta,2022-01-07,7250
Germany,2022-02-04,258806
Panama,2022-02-16,13285
Sint Maarten (Dutch part),2022-01-06,15
Venezuela,2022-02-01,185506
Democratic Republic of Congo,2022-01-24,5616
Kuwait,2022-01-28,12528
Germany,2022-01-03,396335
Malaysia,2022-01-05,176926
Mexico,2022-02-03,405401
Finland,2022-01-18,26376
Austria,2022-02-08,20356
Kyrgyzstan,2022-02-16,9313
Latvia,2022-01-29,5584
Suriname,2022-02-19,128
Peru,2022-01-14,254480
Estonia,2022-02-14,1227
Bolivia,2022-01-06,91863
Uzbekistan,2022-01-01,115234
Slovenia,2022-01-13,7090
Somalia,2022-02-01,1578
Rwanda,2022-01-15,127901
Liechtenstein,2022-02-16,33
Serbia,2022-01-17,6097
Oman,2022-01-12,11708
Croatia,2022-02-07,5099
Liberia,2022-01-11,5871
Philippines,2022-01-09,556648
High income,2022-01-31,4469510
Philippines,2022-02-08,339198
Afghanistan,2022-01-31,11299
Estonia,2022-01-03,3397
Afghanistan,2022-01-22,8475
Lithuania,2022-01-31,4908
Norway,2022-02-03,17954
Oman,2022-01-08,11708
Azerbaijan,2022-02-04,30479
Japan,2022-01-19,142264
Morocco,2022-01-20,58822
Libya,2022-02-08,9097
Cambodia,2022-02-18,75369
Saint Kitts and Nevis,2022-01-21,62
India,2022-02-14,4811658
Cape Verde,2022-02-02,2853
North America,2022-01-22,1968452
Algeria,2022-01-08,22589
Malta,2022-02-19,879
Gabon,2022-01-14,3128
Afghanistan,2022-01-09,17604
Gabon,2022-01-10,3128
World,2022-02-13,23444795
Canada,2022-01-14,365254
Isle of Man,2022-02-05,122
Denmark,2022-01-29,13473
Papua New Guinea,2022-01-08,568
Democratic Republic of Congo,2022-02-02,6010
Colombia,2022-02-14,219594
Lebanon,2022-01-19,12021
Lithuania,2022-01-02,12863
Ireland,2022-02-15,8095
Bahrain,2022-01-11,5283
Upper middle income,2022-01-15,10309809
Panama,2022-02-15,13296
Barbados,2022-01-04,169
Montenegro,2022-02-02,370
Seychelles,2022-01-04,347
Ghana,2022-01-16,142379
Peru,2022-02-10,106343
Liechtenstein,2022-01-26,119
Costa Rica,2022-01-25,11140
Vietnam,2022-01-30,692956
Seychelles,2022-01-09,347
Cambodia,2022-02-15,80850
Eswatini,2022-01-30,1694
Cuba,2022-01-30,78778
United States,2022-01-26,731975
Iran,2022-01-18,459668
Saint Lucia,2022-01-24,88
Central African Republic,2022-02-05,6940
Vietnam,2022-01-07,1009135
Cameroon,2022-01-03,562
Turkey,2022-01-31,149005
Saint Kitts and Nevis,2022-01-03,67
Lower middle income,2022-01-15,18372057
Czechia,2022-01-14,69538
Burkina Faso,2022-01-03,10718
Barbados,2022-02-13,160
Europe,2022-01-01,2911770
Italy,2022-01-03,456583
Wallis and Futuna,2022-01-03,7
Sint Maarten (Dutch part),2022-01-18,451
Democratic Republic of Congo,2022-01-22,3313
Kosovo,2022-01-05,1487
Kazakhstan,2022-01-07,9692
Oman,2022-01-15,11708
Bahamas,2022-02-01,333
Bulgaria,2022-02-20,4131
Mali,2022-01-07,58966
British Virgin Islands,2022-02-07,4
Russia,2022-01-23,278721
Romania,2022-01-04,16643
Bermuda,2022-02-12,171
Laos,2022-01-22,42599
Belgium,2022-01-01,45895
Gibraltar,2022-01-16,134
Bulgaria,2022-02-17,4405
Japan,2022-02-13,665088
Sint Maarten (Dutch part),2022-01-28,68
Trinidad and Tobago,2022-01-19,2187
Costa Rica,2022-01-30,12833
Cook Islands,2022-01-05,12
High income,2022-02-10,3520000
New Zealand,2022-01-22,47117
Syria,2022-01-16,3900
Uganda,2022-01-26,33399
Hungary,2022-02-17,
Saint Kitts and Nevis,2022-01-10,83
Peru,2022-02-03,112496
Iraq,2022-02-03,41213
Croatia,2022-02-17,3169
Azerbaijan,2022-02-09,32893
Guatemala,2022-01-01,24766
India,2022-01-21,7590638
Poland,2022-02-03,105899
Peru,2022-02-07,110501
Azerbaijan,2022-01-15,25271
Netherlands,2022-01-18,122339
Tunisia,2022-01-24,20779
Colombia,2022-02-12,233816
Cote d'Ivoire,2022-02-10,65578
Morocco,2022-01-28,43313
Chile,2022-02-10,60579
Kiribati,2022-01-05,694
Turkey,2022-02-16,142511
Central African Republic,2022-01-07,3596
Albania,2022-01-31,11055
Switzerland,2022-01-19,54508
Europe,2022-01-28,2660746
Ethiopia,2022-01-09,3014
Barbados,2022-01-09,272
Argentina,2022-02-16,243115
Bermuda,2022-01-02,211
Iceland,2022-02-08,1926
Slovenia,2022-01-15,8986
Sweden,2022-01-17,68842
Peru,2022-01-19,191128
Sri Lanka,2022-01-05,68435
France,2022-01-07,555746
Serbia,2022-01-19,6238
Cambodia,2022-02-12,53567
Asia,2022-01-04,22975506
Myanmar,2022-01-07,161752
Switzerland,2022-01-31,25654
El Salvador,2022-01-01,7707
Togo,2022-01-20,4940
Chile,2022-01-10,108557
Nepal,2022-02-11,279417
Oceania,2022-01-13,305891
Mozambique,2022-01-10,268237
Palestine,2022-01-11,2582
Faeroe Islands,2022-01-19,139
Morocco,2022-01-21,60410
Singapore,2022-01-13,47279
Estonia,2022-01-30,2691
Azerbaijan,2022-01-11,26374
Scotland,2022-01-29,8949
Zimbabwe,2022-02-07,10077
Africa,2022-01-21,2365505
Spain,2022-02-01,168433
Slovakia,2022-01-25,11771
North Macedonia,2022-02-09,955
Australia,2022-02-05,215889
Zambia,2022-02-02,13883
Sierra Leone,2022-01-09,1199
Netherlands,2022-01-29,41727
Switzerland,2022-01-18,57429
Oceania,2022-01-21,313918
Greenland,2022-01-28,14
Madagascar,2022-01-17,5727
Anguilla,2022-02-12,20
Hungary,2022-02-04,16711
North America,2022-01-08,2185922
Papua New Guinea,2022-01-02,459
Italy,2022-01-23,563793
Georgia,2022-02-01,8894
Hong Kong,2022-01-18,38696
Cook Islands,2022-01-06,11
Mongolia,2022-01-27,2987
Saint Kitts and Nevis,2022-01-27,36
Ghana,2022-01-31,84487
Montenegro,2022-02-17,332
World,2022-01-09,33135728
Malaysia,2022-01-04,168563
Venezuela,2022-02-02,200318
Mauritania,2022-02-12,3264
South Africa,2022-01-01,24717
Gambia,2022-01-01,1878
Suriname,2022-02-14,144
Liechtenstein,2022-02-11,54
Bulgaria,2022-02-19,4154
Suriname,2022-01-28,257
Madagascar,2022-01-09,6549
Liechtenstein,2022-02-08,53
Cape Verde,2022-02-07,2355
Saint Vincent and the Grenadines,2022-02-04,198
India,2022-01-20,6630581
Cuba,2022-02-16,20585
Andorra,2022-01-15,865
Angola,2022-01-05,31461
Wales,2022-01-14,12526
India,2022-02-15,4769921
Kenya,2022-02-09,219981
Guernsey,2022-01-07,1086
Kazakhstan,2022-02-15,326541
Qatar,2022-02-11,16919
Kazakhstan,2022-02-13,318409
Georgia,2022-01-25,5040
Norway,2022-01-14,54386
Iraq,2022-01-09,41350
Brazil,2022-02-02,1140126
Bahamas,2022-01-20,434
United Arab Emirates,2022-02-09,24499
Haiti,2022-01-15,251
Tanzania,2022-01-02,33170
Taiwan,2022-01-20,525358
Liechtenstein,2022-01-30,36
Morocco,2022-01-30,37972
Italy,2022-02-17,181285
Central African Republic,2022-02-01,5242
Kyrgyzstan,2022-02-11,8189
Nicaragua,2022-02-11,20522
Kuwait,2022-01-20,7965
Colombia,2022-02-15,220320
Bahamas,2022-01-22,434
Dominica,2022-01-12,54
Djibouti,2022-01-05,608
Jordan,2022-01-18,35491
Colombia,2022-02-17,205990
Saint Lucia,2022-01-21,117
United Arab Emirates,2022-01-13,29969
Switzerland,2022-02-14,10249
Guinea,2022-01-12,1948
Serbia,2022-02-07,3448
Cayman Islands,2022-02-01,101
Nicaragua,2022-02-15,23370
Luxembourg,2022-01-15,6772
Oceania,2022-02-20,211016
Italy,2022-02-14,218719
Faeroe Islands,2022-01-11,431
Malta,2022-01-22,3561
Turks and Caicos Islands,2022-01-27,122
Yemen,2022-01-07,1926
Hungary,2022-02-13,8965
Guyana,2022-02-17,1144
Lebanon,2022-02-16,10852
Bulgaria,2022-01-22,13160
Faeroe Islands,2022-01-09,402
Sint Maarten (Dutch part),2022-01-25,91
Iran,2022-01-15,554006
Zambia,2022-01-17,36338
Cayman Islands,2022-02-05,74
Lebanon,2022-02-06,10771
Switzerland,2022-02-16,8882
Gibraltar,2022-01-18,131
Malaysia,2022-01-12,208086
Benin,2022-02-01,14887
Netherlands,2022-01-11,225127
Madagascar,2022-01-29,5727
Montenegro,2022-01-27,574
Greenland,2022-02-09,15
Georgia,2022-02-04,6721
New Zealand,2022-02-09,50310
Somalia,2022-01-08,5028
Oceania,2022-01-23,335636
Bahrain,2022-01-16,4492
Zambia,2022-01-27,12751
Jordan,2022-01-14,35491
Belize,2022-01-05,338
Fiji,2022-01-04,384
China,2022-02-08,2221000
Namibia,2022-01-29,13234
Mongolia,2022-02-09,423
Palestine,2022-01-09,3012
Panama,2022-01-02,17031
South Sudan,2022-01-22,2682
Singapore,2022-01-22,38283
Spain,2022-02-17,101437
World,2022-01-11,36703184
Bhutan,2022-02-06,3110
Iceland,2022-02-01,1869
Portugal,2022-01-20,80390
Algeria,2022-02-06,16222
Montenegro,2022-01-01,1508
Cayman Islands,2022-01-02,226
Chile,2022-01-25,72872
Cameroon,2022-01-12,254
Nicaragua,2022-01-21,37762
Jersey,2022-02-10,97
Botswana,2022-01-24,2733
Turkey,2022-01-18,348211
Vietnam,2022-02-07,254646
Mali,2022-01-19,11722
Jersey,2022-02-01,123
Chile,2022-01-26,71720
Turks and Caicos Islands,2022-02-03,122
Northern Ireland,2022-02-04,2130
Turks and Caicos Islands,2022-01-17,122
Libya,2022-02-04,10799
Russia,2022-01-17,361670
Upper middle income,2022-01-07,10528692
Taiwan,2022-01-16,295572
Latvia,2022-01-16,9275
Suriname,2022-02-07,150
Grenada,2022-02-10,61
Germany,2022-01-28,384972
Sierra Leone,2022-01-08,1199
Albania,2022-01-14,6879
Argentina,2022-02-07,220798
Netherlands,2022-02-10,23112
Vanuatu,2022-01-13,736
Aruba,2022-02-17,50
Kuwait,2022-01-23,7657
Bosnia and Herzegovina,2022-01-11,4315
Malawi,2022-02-20,2266
Morocco,2022-02-07,54986
Liberia,2022-01-07,11591
Samoa,2022-02-03,401
Guinea-Bissau,2022-01-01,171
Slovenia,2022-02-11,1959
Argentina,2022-02-17,221588
Romania,2022-01-24,14250
Djibouti,2022-01-06,608
South Korea,2022-02-10,214811
Colombia,2022-02-04,229430
Jamaica,2022-01-06,2260
Thailand,2022-01-12,451360
United Arab Emirates,2022-01-07,28709
Asia,2022-02-02,12640090
French Polynesia,2022-02-08,216
Costa Rica,2022-01-18,17351
Australia,2022-02-12,175876
Guinea,2022-01-26,18767
South America,2022-01-17,2636378
Nicaragua,2022-02-16,24081
Saint Vincent and the Grenadines,2022-01-09,82
Comoros,2022-01-24,609
India,2022-02-02,5835309
Canada,2022-01-27,269614
Finland,2022-01-11,64540
North Macedonia,2022-01-07,1615
Peru,2022-01-30,114900
Bulgaria,2022-02-07,6583
North America,2022-01-28,2099582
Wales,2022-01-23,7101
Central African Republic,2022-01-01,3596
Azerbaijan,2022-01-16,24816
Papua New Guinea,2022-01-31,144
Mauritania,2022-01-03,66238
Iran,2022-01-25,384011
Nigeria,2022-01-02,136694
High income,2022-01-25,5229782
South Korea,2022-01-18,382583
Djibouti,2022-02-01,393
Italy,2022-01-24,554068
Cape Verde,2022-01-31,2853
Iraq,2022-01-07,36502
Guinea,2022-02-02,8989
Canada,2022-02-06,175547
Guernsey,2022-02-15,81
Uzbekistan,2022-01-11,97860
Jersey,2022-02-07,108
South Sudan,2022-01-18,1931
Sierra Leone,2022-01-21,32362
Belize,2022-01-16,782
Ghana,2022-02-07,84487
Syria,2022-01-01,90157
Upper middle income,2022-02-11,8620800
Ecuador,2022-01-14,109621
Israel,2022-02-07,7605
Barbados,2022-01-21,141
Venezuela,2022-01-09,126261
Faeroe Islands,2022-02-06,56
Latvia,2022-01-18,8592
Chad,2022-01-27,1229
Guernsey,2022-01-10,425
Turkey,2022-01-08,581065
Poland,2022-01-24,154161
Malta,2022-01-10,7570
Uruguay,2022-02-08,10379
Bahrain,2022-02-02,2530
Germany,2022-01-10,601593
Belarus,2022-01-20,56832
Myanmar,2022-01-01,215682
Tunisia,2022-01-27,14183
Curacao,2022-01-08,1741
Montserrat,2022-01-15,48
World,2022-01-20,28866954
Argentina,2022-02-15,253880
Saint Kitts and Nevis,2022-01-19,68
Benin,2022-01-06,16980
Eswatini,2022-02-09,949
Armenia,2022-02-02,7547
Uzbekistan,2022-01-13,106184
Bangladesh,2022-02-15,957674
Philippines,2022-01-21,684412
Liechtenstein,2022-01-01,9
Jamaica,2022-01-27,2774
Tunisia,2022-01-15,17429
Australia,2022-02-01,211486
Vietnam,2022-02-04,112673
Comoros,2022-01-29,1862
Panama,2022-02-19,12242
Germany,2022-02-03,276847
Namibia,2022-01-26,16348
Low income,2022-01-26,711908
Asia,2022-02-06,11639446
Senegal,2022-01-21,4472
Peru,2022-01-20,176650
New Caledonia,2022-02-14,159
Kiribati,2022-02-07,330
Africa,2022-02-11,1850689
Europe,2022-01-13,4155032
Asia,2022-02-16,15863446
Nepal,2022-02-09,333688
Seychelles,2022-01-08,347
United States,2022-02-17,330319
Turks and Caicos Islands,2022-02-06,87
United Arab Emirates,2022-01-16,27956
Democratic Republic of Congo,2022-01-25,6768
Estonia,2022-02-12,1287
Israel,2022-02-17,4346
Vanuatu,2022-01-23,736
New Caledonia,2022-01-06,168
Namibia,2022-01-30,10137
Trinidad and Tobago,2022-02-13,1531
Djibouti,2022-02-02,325
Costa Rica,2022-01-02,19326
Syria,2022-02-09,2829
Qatar,2022-01-24,24865
North America,2022-01-29,2067514
Maldives,2022-02-04,2687
Brazil,2022-02-16,1078073
Azerbaijan,2022-01-08,17908
Finland,2022-02-06,46027
Suriname,2022-01-10,397
Bangladesh,2022-02-19,1379994
Yemen,2022-01-02,1926
Bhutan,2022-01-30,5024
Aruba,2022-01-16,61
Egypt,2022-02-08,269158
Cambodia,2022-01-04,38964
Kosovo,2022-02-18,991
Montserrat,2022-01-06,5
Australia,2022-02-14,165863
Brazil,2022-01-06,427514
Ecuador,2022-01-13,108321
Wales,2022-01-09,16550
Brazil,2022-02-07,1165236
Austria,2022-01-03,36787
Scotland,2022-02-17,7613
Togo,2022-01-04,4917
Vietnam,2022-01-18,1063294
Curacao,2022-01-26,306
Norway,2022-02-06,15582
Cambodia,2022-01-25,113743
San Marino,2022-01-28,264
Brazil,2022-01-17,1500479
Tanzania,2022-01-16,33124
Lithuania,2022-02-13,1368
Venezuela,2022-01-27,126261
France,2022-01-30,261403
High income,2022-01-05,5103395
Asia,2022-01-22,18722769
Yemen,2022-01-12,1926
Ukraine,2022-02-18,54168
United Kingdom,2022-01-28,104672
Lower middle income,2022-01-17,14217394
Bahamas,2022-01-23,434
Zimbabwe,2022-01-18,14348
Suriname,2022-01-19,223
Sierra Leone,2022-02-03,6243
Cyprus,2022-02-09,2585
Yemen,2022-02-06,2088
Liechtenstein,2022-01-02,9
Barbados,2022-01-08,260
French Polynesia,2022-01-04,252
Bahrain,2022-01-26,3589
Ireland,2022-01-22,14604
United Arab Emirates,2022-02-16,22330
Croatia,2022-01-15,18319
Colombia,2022-02-19,170826
Solomon Islands,2022-02-03,982
Laos,2022-01-29,48048
India,2022-02-16,4089529
New Zealand,2022-02-12,52220
United States,2022-02-14,396055
Mozambique,2022-01-15,272299
European Union,2022-01-17,3056810
Malaysia,2022-02-20,155948
Bhutan,2022-02-08,4275
Mali,2022-02-17,
Georgia,2022-02-10,3715
Vietnam,2022-01-24,1071688
